dorpjes	N
.	Punc
<utt>
Er	Adv
was	V
nog	Adv
een	Art
ander	Pron
soort	N
bergland	N
bestaande	V
uit	Prep
kale	Adj
en	Conj
rotsige	Adj
uitstulpingen	N
,	Punc
die	Pron
vrij	Adj
abrupt	Adj
oprijzen	V
in	Prep
de	Art
hoogvlakte	N
.	Punc
<utt>
Ze	Pron
lijken	V
wat	Pron
op	Prep
de	Art
mesa	N
-	Punc
de	Art
tafelbergen	N
-	Punc
die	Pron
in	Prep
het	Art
zuidwesten	N
van	Prep
de	Art
Verenigde	N
Staten	N
voorkomen	V
,	Punc
maar	Conj
daar	Adv
vaak	Adv
bedekt	V
worden	V
door	Prep
een	Art
dichte	Adj
vegetatie	N
.	Punc
<utt>
Het	Art
Brabantse	Adj
dorp	N
Berlicum	N
bij	Prep
Den	N
Bosch	N
heeft	V
alles	Pron
om	Conj
dag-	N
en	Conj
andere	Pron
toeristen	N
te	Prep
trekken	V
.	Punc
<utt>
Tot	Prep
en	Conj
met	Prep
16	Num
augustus	N
vindt	V
de	Art
culturele	Adj
manifestatie	N
"	Punc
Balkum	N
Nou	N
"	Punc
plaats	N
,	Punc
geen	Pron
zwaarwichtige	Adj
gebeurtenis	N
,	Punc
maar	Conj
een	Art
reeks	N
evenementen	N
die	Pron
elk	Pron
wat	Pron
wils	N
te	Prep
bieden	V
heeft	V
.	Punc
<utt>
Gedurende	Prep
tien	Num
dagen	N
is	V
er	Adv
elke	Pron
middag	N
en	Conj
avond	N
een	Art
"	Punc
stil	Adj
leven	N
in	Prep
de	Art
brouwerij	N
"	Punc
een	Art
wat	Pron
vreemde	Adj
benaming	N
voor	Prep
de	Art
geheel	Adj
eigen	Pron
visie	N
,	Punc
die	Pron
zeven	Num
situationisten	N
hebben	V
uitgewerkt	V
op	Prep
basis	N
van	Prep
de	Art
toestand	N
in	Prep
de	Art
onlangs	Adv
gesloten	V
brouwerij	N
"	Punc
De	N
Zwaan	N
.	Punc
<utt>
"	Punc
Patrick	N
Sercu	N
zou	V
het	Pron
toejuichen	V
als	Conj
er	Adv
in	Prep
de	Art
zesdaagsewereld	N
vaste	Adj
koppels	N
werden	V
samengesteld	V
.	Punc
<utt>
"	Punc
Het	Pron
zou	V
voor	Prep
de	Art
sport	N
beter	Adj
zijn	V
.	Punc
<utt>
Maar	Conj
om	Prep
commerciele	Adj
redenen	N
,	Punc
zal	V
het	Pron
er	Adv
nooit	Adv
van	Adv
komen	V
.	Punc
<utt>
De	Art
winterbaandirecteuren	N
willen	V
altijd	Adv
een	Art
plaatselijke	Adj
favoriet	N
koppelen	V
aan	Prep
een	Art
goede	Adj
renner	N
.	Punc
<utt>
Dat	Pron
trekt	V
immers	Adv
publiek	N
.	Punc
<utt>
Daarom	Adv
geloof	V
ik	Pron
niet	Adv
dat	Conj
er	Adv
op	Prep
dat	Pron
punt	N
een	Art
verandering	N
te	Prep
verwachten	V
valt	V
.	Punc
<utt>
"	Punc
Dit	Pron
deel	N
uit	Prep
de	Art
reeks	N
Literaire	N
verkenningen	N
(	Punc
"	Punc
een	Art
serie	N
onder	Prep
redactie	N
van	Prep
Martien	N
J.	N
G.	N
de	N
Jong	N
ten	Prep
behoeve	N
van	Prep
het	Art
literatuuronderwijs	N
in	Prep
de	Art
hoogste	Adj
klassen	N
van	Prep
de	Art
middelbare	Adj
scholen	N
)	Punc
heeft	V
als	Conj
ondertitel	N
--	Punc
Nederlandse	N
Science	N
Fiction	N
van	N
Mr.	N
W.	N
Bilderdijk	N
tot	N
Harry	N
Mulisch	N
en	N
Raoul	N
Chapkis	N
.	Punc
<utt>
Naast	Prep
een	Art
dubbele	Adj
inleiding	N
over	Prep
science	N
fiction	N
,	Punc
waarin	Adv
de	Art
fictionliteratuur	N
en	Conj
de	Art
science	N
fiction	N
in	Prep
de	Art
in	Prep
dit	Pron
boekje	N
teksten	N
opgenomen	V
van	Prep
o.a.	Adv
Bilderdijk	N
(	Punc
Een	N
aanmerkelijke	N
luchtreis	N
)	Punc
.	Punc
<utt>
Bordewijk	N
,	Punc
Walschap	N
,	Punc
Belcampo	N
,	Punc
Mulisch	N
,	Punc
Chapkis	N
.	Punc
<utt>
Een	Art
lijst	N
met	Prep
publicaties	N
over	Prep
s.f.	N
in	Prep
het	Art
Nederlands	Adj
en	Conj
in	Prep
het	Art
Engels	Adj
besluit	V
dit	Pron
boek	N
.	Punc
<utt>
Wat	Pron
voor	Prep
affiniteit	N
kan	V
de	Art
hoofdagent	N
niet	Adv
uitleggen	V
.	Punc
<utt>
Burr	N
vindt	V
het	Art
allemaal	Pron
best	Adj
.	Punc
<utt>
Ook	Adv
als	Conj
even	Adv
later	Adj
Johnny	N
Weismuller	N
(	Punc
63	Num
jaar	N
nu	Adv
)	Punc
,	Punc
de	Art
vroegere	Adj
Tarzan	N
,	Punc
hem	Pron
met	Prep
een	Art
joviale	Adj
klap	N
op	Prep
de	Art
schouder	N
en	Conj
een	Art
"	Punc
hallo	N
Ray	N
"	Punc
komt	V
begroeten	V
,	Punc
speciaal	Adj
ten	Prep
behoeve	N
van	Prep
de	Art
fotografen	N
,	Punc
die	Pron
er	Adv
een	Art
internationaal	Adj
plaatje	N
in	Adv
zien	V
.	Punc
<utt>
Een	Art
aap	N
uit	Prep
het	Art
Dierenpark	N
Wassenaar	N
komt	V
de	Art
feestvreugde	N
nog	Adv
vergroten	V
.	Punc
<utt>
Even	Adv
later	Adj
vertelt	V
Ironside	N
midden	Adv
in	Prep
Amsterdam	N
aan	Prep
Koos	N
Postema	N
opnieuw	Adv
zijn	Pron
verhaal	N
over	Prep
Ironside	N
en	Conj
Mason	N
.	Punc
<utt>
Die	Pron
verschillende	V
redenen	N
konden	V
slechts	Adv
weinigen	Num
overtuigen	V
.	Punc
<utt>
Het	Pron
was	V
niet	Adv
moeilijk	Adj
tot	Prep
de	Art
conclusie	N
te	Prep
komen	V
dat	Conj
de	Art
joodse	Adj
spelers	N
niet	Adv
uit	Prep
Moskou	N
waren	V
afgereisd	V
.	Punc
<utt>
De	Art
opstelling	N
van	Prep
de	Art
Nederlandse	Adj
ploeg	N
vraagt	V
wel	Adv
menige	Pron
toelichting	N
.	Punc
<utt>
Door	Prep
de	Art
strubbelingen	N
in	Prep
Monte	N
Carlo	N
wilde	V
de	Art
Nederlandse	Adj
kampioen	N
Ton	N
Sijbrands	N
niet	Adv
tegen	Prep
de	Art
wereldkampioen	N
of	Conj
zijn	Pron
uitdager	N
uitkomen	V
.	Punc
<utt>
Zo	Adv
kwam	V
hij	Pron
aan	Prep
het	Art
vierde	Num
bord	N
.	Punc
<utt>
Het	Pron
was	V
weinig	Num
elegant	N
van	Prep
Koeperman	N
in	Prep
zijn	Pron
openingsspeech	N
hier	Adv
een	Art
toespeling	N
op	Adv
te	Prep
maken	V
.	Punc
<utt>
"	Punc
Onkruidzaaiers	N
in	N
Fabeltjesland	N
"	Punc
is	V
een	Art
erg	Adj
leuke	Adj
film	N
geworden	V
.	Punc
<utt>
Om	Conj
het	Pron
met	Prep
de	Art
woorden	N
van	Prep
Meneer	N
De	N
Uil	N
te	Prep
zeggen	V
--	Punc
"	Punc
Een	Num
rolprent	N
voor	Prep
alle	Pron
leeftijden	N
en	Conj
er	Adv
komt	V
geen	Pron
onvertogen	Adj
woord	N
in	Adv
voor	Adv
.	Punc
<utt>
"	Punc
Gistermiddag	Adv
tijdens	Prep
de	Art
feestelijke	Adj
premiere	N
in	Prep
het	Art
Amsterdamse	Adj
City-theater	N
hebben	V
honderden	Num
kinderen	N
en	Conj
kleinkinderen	N
er	Adv
met	Prep
hun	Pron
vaders	N
en	Conj
moeders	N
en	Conj
grootouders	N
grotelijks	Adv
van	Adv
genoten	V
.	Punc
<utt>
Het	Pron
was	V
een	Art
waagstuk	N
van	Prep
producer	N
Thijs	N
Chanowski	N
en	Conj
auteur	N
Leen	N
Valkenier	N
de	Art
dieren	N
van	Prep
het	Art
populaire	Adj
tv-Fabeltjesbos	N
naar	Prep
dat	Pron
grote	Adj
,	Punc
witte	Adj
bioscoopdoek	N
te	Prep
brengen	V
.	Punc
<utt>
Jeff	N
Dexter	N
,	Punc
lang	Adj
steil	Adj
wit	Adj
haar	N
tot	Prep
op	Prep
de	Art
schouder	N
zit	V
in	Prep
restaurant	N
De	N
Plasmolens	N
met	Prep
'n	Art
witte	Adj
helm	N
op	Adv
naast	Prep
de	Art
stagemanager	N
-	Punc
een	Art
Engelsman	N
met	Prep
onverstaanbare	Adj
naam	N
-	Punc
die	Pron
op	Prep
zijn	Pron
rode	Adj
helm	N
STAGE	N
heeft	V
geschilderd	V
.	Punc
<utt>
De	Art
telefoons	N
voor	Prep
hen	Pron
zijn	V
permanent	Adj
in	Prep
gebruik	N
.	Punc
<utt>
Op	Prep
het	Art
ogenblik	N
praat	V
Berry	N
Visser	N
organisator	N
van	Prep
het	Art
Holland	N
Pop	N
Festival	N
met	Prep
de	Art
manager	N
van	Prep
een	Art
van	Prep
de	Art
groepen	N
die	Pron
vrijdagavond	N
in	Prep
Rotterdam	N
moeten	V
optreden	V
,	Punc
Lausanne	N
aan	Prep
de	Art
andere	Pron
lijn	N
.	Punc
<utt>
In	Prep
een	Art
volgende	V
vergadering	N
,	Punc
de	Art
laatste	Adj
voor	Prep
de	Art
Rijnmondraad	N
in	Prep
deze	Pron
samenstelling	N
,	Punc
zal	V
men	Pron
de	Art
discussie	N
voortzetten	V
met	Prep
de	Art
repliek	N
van	Prep
gecommitteerde	N
Weststrate	N
.	Punc
<utt>
Op	Prep
de	Art
valreep	N
werden	V
gisteren	Adv
nog	Adv
twee	Num
nieuwe	Adj
raadsleden	N
benoemd	V
.	Punc
<utt>
Voor	Prep
de	Art
PvdA	N
drs.	N
A.	N
J.	N
Lems	N
,	Punc
de	Art
fractievoorzitter	N
uit	Prep
de	Art
Rotterdamse	Adj
gemeenteraad	N
(	Punc
uitsluitend	Adj
omdat	Conj
hij	Pron
toevallig	Adj
aan	Prep
de	Art
beurt	N
was	V
)	Punc
en	Conj
voor	Prep
de	Art
PSP	N
de	Art
heer	N
E.	N
Blaauw	N
uit	Prep
Schiedam	N
.	Punc
<utt>
Indutten	V
was	V
er	Adv
niet	Adv
bij	Adv
,	Punc
zoals	Conj
,	Punc
volgens	Prep
de	Art
tomatisten	N
althans	Adv
,	Punc
in	Prep
onze	Pron
schouwburgen	N
regelmatig	Adj
het	Art
geval	N
is	V
.	Punc
<utt>
Er	Adv
waren	V
enige	Pron
honderden	Num
mensen	N
in	Prep
de	Art
Rivierahal	N
en	Conj
die	Pron
hadden	V
veel	Num
plezier	N
in	Prep
al	Pron
dat	Pron
beweeg	N
en	Conj
het	Art
hyper-theatrale	Adj
spel	N
van	Prep
deze	Pron
Italianen	N
,	Punc
dat	Pron
vaak	Adv
in	Prep
verschillende	V
hoeken	N
van	Prep
de	Art
zaal	N
geboden	V
werd	V
en	Conj
dan	Adv
moest	V
men	Pron
zelf	Pron
maar	Adv
uitzoeken	V
wat	Pron
men	Pron
wilde	V
zien	V
.	Punc
<utt>
Zoiets	Pron
als	Conj
op	Prep
de	Art
markt	N
dus	Adv
,	Punc
waar	Adv
standwerkers	N
trachten	V
het	Art
publiek	N
naar	Prep
zich	Pron
toe	Prep
te	Prep
lokken	V
.	Punc
<utt>
Er	Adv
moet	V
met	Prep
allerlei	Pron
plannen	N
vaak	Adv
veel	Num
te	Adv
veel	Num
heen	Adv
en	Conj
weer	Adv
gescharreld	V
worden	V
.	Punc
<utt>
De	Art
woningbouwcorporaties	N
zijn	V
aan	Prep
een	Art
drievoudige	Adj
controle	N
onderworpen	V
-	Punc
gemeenten	N
,	Punc
provinciale	Adj
diensten	N
en	Conj
centrale	Adj
directie	N
van	Prep
de	Art
Volkshuisvesting	N
-	Punc
die	Pron
elkaar	Pron
soms	Adv
overlappen	V
en	Conj
soms	Adv
tegenstrijdige	Adj
eisen	N
stellen	V
.	Punc
<utt>
De	Art
woningraad	N
is	V
ervan	Adv
overtuigd	V
,	Punc
dat	Conj
de	Art
voorbereidingstijd	N
van	Prep
de	Art
plannen	N
in	Prep
veel	Num
gevallen	N
veel	Num
te	Adv
lang	Adj
en	Conj
ondoelmatig	Adj
is	V
.	Punc
<utt>
Dat	Pron
leidt	V
tot	Prep
een	Art
verlaagd	V
uitvoeringsniveau	N
en	Conj
jaagt	V
de	Art
bouwkosten	N
op	Adv
.	Punc
<utt>
In	Prep
Alexanderstad	N
,	Punc
waar	Adv
in	Prep
de	Art
kader	N
van	Prep
C'70	N
vrijdagavond	N
een	Art
wielercriterium	N
wordt	V
verreden	V
,	Punc
komen	V
behalve	Conj
de	Art
sterkste	Adj
Zuidhollandse	Adj
wielertroeven	N
ook	Adv
nog	Adv
een	Art
groot	Adj
aantal	N
andere	Pron
prominenten	N
aan	Prep
de	Art
start	N
.	Punc
<utt>
De	Art
altijd	Adv
actieve	Adj
R.	N
C.	N
De	N
Pedaalridders	N
die	Pron
het	Art
wielertechnische	Adj
gedeelte	N
van	Prep
deze	Pron
wedstrijd	N
voor	Prep
haar	Pron
rekening	N
neemt	V
,	Punc
verzekerde	V
zich	Pron
o.a.	Adv
van	Prep
de	Art
deelname	N
van	Prep
alle	Pron
winnaars	N
van	Prep
de	Art
tot	Prep
nu	Adv
toe	Prep
gehouden	V
wijkronden	N
van	Prep
Het	N
Vrije	N
Volk	N
.	Punc
<utt>
Wedstrijden	N
waarin	Adv
Wim	N
Bravenboer	N
,	Punc
Hoeksewaarder	N
Jaap	N
Schelling	N
,	Punc
sprinter	N
Harry	N
van	N
Leeuwen	N
,	Punc
Herman	N
Nak	N
en	Conj
vorige	Adj
week	N
in	Prep
Pernis	N
John	N
Balneger	N
aan	Prep
het	Art
langste	Adj
eind	N
trokken	V
.	Punc
<utt>
De	Art
tienduizenden	Num
jongeren	Adj
die	Pron
Rotterdam	N
vanaf	Prep
vandaag	Adv
zullen	V
overspoelen	V
worden	V
nauwlettend	Adj
in	Prep
de	Art
gaten	N
gehouden	V
.	Punc
<utt>
Door	Prep
de	Art
stewards	N
,	Punc
een	Art
team	N
van	Prep
doktoren	N
en	Conj
maatschappelijk	Adj
werkers	N
.	Punc
<utt>
Druggebruikers	N
,	Punc
die	Pron
een	Art
bad	N
trip	N
maken	V
of	Conj
flippen	V
,	Punc
het	Art
jargon	N
voor	Prep
een	Art
slechte	Adj
uitwerking	N
van	Prep
drugs	N
,	Punc
zullen	V
deskundig	Adj
worden	V
opgevangen	V
.	Punc
<utt>
Het	Pron
zal	V
bijna	Adv
onmogelijk	Adj
zijn	V
illegaal	Adj
het	Art
terrein	N
te	Prep
betreden	V
.	Punc
<utt>
Rond	Prep
het	Art
hele	Adj
bos	N
staat	V
een	Art
2.70	Num
meter	N
hoge	Adj
afrastering	N
met	Prep
prikkeldraad	N
.	Punc
<utt>
Johnnie	N
weet	V
niet	Adv
alleen	Adv
alles	Pron
van	Prep
Tarzanfilms	N
,	Punc
hij	Pron
is	V
ook	Adv
een	Art
doorgewinterde	Adj
zwemmer	N
.	Punc
<utt>
Op	Prep
de	Art
Olympische	N
Spelen	N
van	Prep
1924	Num
in	Prep
Parijs	N
won	V
hij	Pron
drie	Num
gouden	Adj
medailles	N
en	Conj
op	Prep
de	Art
Olympische	N
Spelen	N
van	Prep
1928	Num
in	Prep
Amsterdam	N
kreeg	V
hij	Pron
er	Adv
van	Prep
koningin	N
Wilhelmina	N
nog	Adv
eens	Adv
twee	Num
bij	Adv
.	Punc
<utt>
Voor	Prep
de	Art
Tarzan-liefhebbers	N
is	V
Johnnie	N
vrijdagavond	N
op	Prep
de	Art
televisie	N
te	Prep
zien	V
in	Prep
het	Art
NOS-programma	N
Premiere	N
en	Conj
woensdag	N
1	Num
juli	N
in	Prep
de	Art
televisiehoofdfilm	N
"	Punc
Tarzan	N
en	N
de	N
Amazones	N
"	Punc
.	Punc
<utt>
De	Art
afgelopen	V
week	N
werden	V
er	Adv
in	Prep
de	Art
Utrechtse	Adj
Camera-bioscoop	N
elke	Pron
dag	N
Tarzanfilms	N
gedraaid	V
.	Punc
<utt>
Zes	Num
personen	N
,	Punc
allen	Pron
bezoekers	N
van	Prep
het	Art
recreatieoord	N
de	N
Beekse	N
Bergen	N
zagen	V
hun	Pron
dagje	N
uit	Adv
gisteren	Adv
eindigen	V
in	Prep
een	Art
Tilburgse	Adj
ziekenhuis	N
.	Punc
<utt>
Buiten	Prep
hen	Pron
werden	V
nog	Adv
zeven	Num
personen	N
licht	Adj
gewond	V
.	Punc
<utt>
Dit	Pron
alles	Pron
nadat	Conj
een	Art
giek	N
van	Prep
een	Art
zandzuiger	N
enkele	Pron
gondels	N
van	Prep
de	Art
kabelbaan	N
had	V
vernield	V
waarin	Adv
deze	Pron
personen	N
hadden	V
gezeten	V
.	Punc
<utt>
De	Art
toestand	N
van	Prep
de	Art
zes	Num
gewonden	V
,	Punc
die	Pron
in	Prep
het	Art
ziekenhuis	N
zijn	V
opgenomen	V
is	V
niet	Adv
levensgevaarlijk	Adj
.	Punc
<utt>
Er	Adv
zijn	V
been-	N
en	Conj
armbreuken	N
en	Conj
andere	Pron
verwondingen	N
.	Punc
<utt>
Om	Conj
misverstanden	N
te	Prep
voorkomen	V
--	Punc
ik	Pron
betwist	V
niet	Adv
,	Punc
dat	Conj
het	Art
didaktische	Adj
gedeelte	N
van	Prep
het	Art
onderwijs	N
bij	Prep
de	Art
onderwijzers	N
hoort	V
.	Punc
<utt>
Het	Art
opvoedkundige	Adj
gedeelte	N
echter	Adv
,	Punc
en	Conj
het	Art
algemene	Adj
beleid	N
van	Prep
de	Art
school	N
,	Punc
waar	Adv
kinderen	N
't	Art
grootste	Adj
gedeelte	N
van	Prep
hun	Pron
jeugd	N
doorbrengen	V
en	Conj
'n	Art
beslissende	V
ontwikkeling	N
doormaken	V
,	Punc
hoort	V
ook	Adv
bij	Prep
de	Art
ouders	N
en	Conj
bij	Prep
de	Art
onderwijsgenietertjes	N
zelf	Pron
.	Punc
<utt>
"	Punc
In	Prep
haar	Pron
boeiende	V
brochure	N
(	Punc
3	Num
kwartjes	N
-	Punc
giro	N
1167453	Num
t.n.v.	Prep
Leen	N
Kriens	N
)	Punc
doet	V
Yvonne	N
Kriens	N
een	Art
aantal	N
tot	Prep
nadenken	V
stemmende	V
voorstellen	N
.	Punc
<utt>
Een	Art
en	Conj
ander	Pron
om	Conj
mogelijk	Adj
te	Prep
maken	V
,	Punc
dat	Conj
meer	Num
15-jarigen	Adj
deze	Pron
vorm	N
van	Prep
onderwijs	N
genieten	V
.	Punc
<utt>
Tegen	Prep
de	Art
discriminatie	N
van	Prep
de	Art
15-jarige	Adj
huishoudelijke	Adj
hulpen	N
protesteerde	V
een	Art
groot	Adj
aantal	N
groeperingen	N
als	Conj
het	Art
NVV	N
Jongeren	N
Contact	N
,	Punc
Katholieke	N
Werkende	N
Jeugd	N
,	Punc
Vrouwenbeweging	N
NKV	N
,	Punc
Oranje	N
Vrijstraat	N
,	Punc
Man	N
Vrouw	N
Maatschappij	N
en	Conj
Dolle	N
Mina	N
.	Punc
<utt>
Op	Prep
initiatief	N
van	Prep
Dolle	N
Mina	N
"	Punc
vingen	V
"	Punc
ongeveer	Adv
zestig	Num
jongeren	Adj
minister	N
Roolvink	N
gisteren	Adv
of	Prep
het	Art
Binnenhof	N
op	Prep
,	Punc
voordat	Conj
hij	Pron
het	Art
gebouw	N
van	Prep
de	Art
Eerste	N
Kamer	N
betrad	V
.	Punc
<utt>
De	Art
rol	N
van	Prep
de	Art
militaire	Adj
Atheense	Adj
regering	N
,	Punc
van	Prep
de	Art
Engelsen	Adj
,	Punc
Amerikanen	N
en	Conj
Russen	N
is	V
niet	Adv
opgehelderd	V
,	Punc
hoewel	Conj
hierover	Adv
in	Prep
diplomatieke	Adj
kringen	N
zeer	Adv
uitgesproken	V
meningen	N
heersen	V
.	Punc
<utt>
Door	Prep
haar	Pron
strategische	Adj
ligging	N
als	Conj
springplank	N
naar	Prep
het	Art
MiddenOosten	N
,	Punc
de	Art
aanwezigheid	N
van	Prep
de	Art
Amerikaanse	Adj
en	Conj
Russische	Adj
vloten	N
in	Prep
het	Art
oostelijke	Adj
Middellandse	N
Zeebekken	N
heeft	V
Cyprus	N
de	Art
belangstelling	N
van	Prep
de	Art
grote	Adj
mogendheden	N
gewekt	V
.	Punc
<utt>
Ook	Adv
neemt	V
men	Pron
aan	Adv
,	Punc
dat	Conj
de	Art
zogenaamde	Adj
harde	Adj
kern	N
van	Prep
de	Art
Atheense	Adj
regering	N
zich	Pron
mengt	V
in	Prep
de	Art
interne	Adj
Cypriotische	Adj
aangelegenheden	N
ter	Prep
meerdere	Num
glorie	N
van	Prep
het	Art
militaire	Adj
regime	N
.	Punc
<utt>
Tegenwoordig	Adj
is	V
alles	Pron
voorgefabriceerd	V
,	Punc
natuurlijk	Adj
,	Punc
het	Pron
is	V
makkelijker	Adj
,	Punc
maar	Conj
mijn	Pron
hart	N
wordt	V
week	Adj
,	Punc
nu	Conj
ik	Pron
met	Prep
de	Art
DC-3	N
de	Art
laatste	Adj
vlucht	N
maak	V
.	Punc
<utt>
"	Punc
In	Prep
totaal	N
hebben	V
er	Adv
in	Prep
de	Art
luchtvaarthistorie	N
12.500	Num
DC-3's	N
gevlogen	V
.	Punc
<utt>
In	Prep
de	Art
Tweede	N
Wereldoorlog	N
werden	V
ze	Pron
door	Prep
de	Art
Amerikaanse	Adj
luchtmacht	N
gebouwd	V
en	Conj
gebruikt	V
.	Punc
<utt>
Na	Prep
de	Art
oorlog	N
dienden	V
ze	Pron
als	Conj
lijntoestellen	N
voor	Prep
de	Art
europese	Adj
luchtvaartmaatschappijen	N
.	Punc
<utt>
Op	Prep
het	Art
ogenblik	N
doen	V
er	Adv
nog	Adv
maar	Adv
enkele	Pron
als	Conj
zodanig	Pron
dienst	N
.	Punc
<utt>
"	Punc
Ik	Pron
kan	V
maar	Adv
niet	Adv
winnen	V
"	Punc
.	Punc
<utt>
Jan	N
Janssen	N
herhaalde	V
het	Art
enkele	Pron
malen	N
,	Punc
toen	Conj
hij	Pron
zich	Pron
vermoeid	V
en	Conj
bezweet	V
na	Prep
de	Art
finish	N
in	Prep
Thonon-les-Bains	N
in	Prep
het	Art
gevecht	N
om	Prep
de	Art
koele	Adj
flesjes	N
mineraalwater	N
stortte	V
.	Punc
<utt>
De	Art
oud-wereldkampioen	N
was	V
in	Prep
de	Art
spurt	N
van	Prep
een	Art
grote	Adj
groep	N
renners	N
door	Prep
de	Art
Italiaan	N
Marino	N
Basso	N
geklopt	V
.	Punc
<utt>
Janssen	N
was	V
ontmoedigd	V
.	Punc
<utt>
"	Punc
Het	Pron
was	V
maar	Adv
zo'n	Pron
stukje	N
"	Punc
.	Punc
<utt>
Hij	Pron
wees	V
10	Num
cm	N
aan	Adv
.	Punc
<utt>
"	Punc
Het	Pron
is	V
verschrikkelijk	Adj
gevaarlijk	Adj
in	Prep
zo'n	Pron
spurt	N
.	Punc
<utt>
Ze	Pron
gingen	V
van	Prep
rechts	Adv
naar	Prep
links	Adv
over	Prep
de	Art
weg	N
.	Punc
<utt>
Hoe	Adv
ver	Adj
reikt	V
de	Art
kracht	N
van	Prep
het	Art
Nederlands	Adj
waterpolozevental	N
,	Punc
dat	Pron
gisteravond	Adv
de	Art
finalegroep	N
heeft	V
bereikt	V
van	Prep
de	Art
strijd	N
om	Prep
de	Art
Europesee	Adj
titel	N
?	Punc
De	Art
wedstrijd	N
tegen	Prep
de	Art
Polen	N
werd	V
zonder	Prep
een	Art
spoor	N
van	Prep
moeite	N
met	Prep
4-1	Num
gewonnen	V
en	Conj
het	Art
spel	N
was	V
fris	Adj
,	Punc
onbevangen	Adj
en	Conj
vol	Adj
wilskracht	N
.	Punc
<utt>
De	Art
Russen	N
-	Punc
het	Art
derde	Num
land	N
in	Prep
de	Art
poule	N
-	Punc
klopten	V
Polen	N
met	Prep
6-1	Num
,	Punc
maar	Conj
die	Pron
twee	Num
goals	N
verschil	N
zeggen	V
niets	Pron
.	Punc
<utt>
De	Art
Oranje-formatie	N
raakte	V
welgeteld	Adv
zes	Num
maal	N
het	Art
houtwerk	N
en	Conj
was	V
na	Prep
de	Art
wedstrijd	N
alleen	Adv
al	Adv
daarom	Adv
niet	Adv
tevreden	Adj
over	Prep
de	Art
geleverde	V
prestatie	N
.	Punc
<utt>
Gisteren	Adv
werden	V
de	Art
pogingen	N
definitief	Adj
met	Prep
succes	N
bekroond	V
.	Punc
<utt>
Het	Art
schip	N
is	V
nu	Adv
in	Prep
Cuxhaven	N
.	Punc
<utt>
Het	Pron
is	V
nog	Adv
niet	Adv
zeker	Adj
wat	Pron
er	Adv
nu	Adv
met	Prep
de	Art
Emmanuel	N
gaat	V
gebeuren	V
.	Punc
<utt>
Als	Conj
er	Adv
belangstellenden	V
zijn	V
wordt	V
het	Pron
direct	Adj
verkocht	V
.	Punc
<utt>
Maar	Conj
het	Pron
is	V
ook	Adv
mogelijk	Adj
dat	Conj
de	Art
Emmanuel	N
naar	Prep
Rotterdam	N
komt	V
.	Punc
<utt>
Volgens	Prep
enkele	Pron
schattingen	N
zou	V
reparatie	N
van	Prep
het	Art
schip	N
tussen	Prep
de	Art
vier	Num
en	Conj
vijf	Num
ton	N
kosten	V
.	Punc
<utt>
Machinefabriek	N
Reineveld	N
in	Prep
Delft	N
heeft	V
een	Art
moeilijk	Adj
jaar	N
gehad	V
in	Prep
1969	Num
.	Punc
<utt>
Het	Art
bedrijf	N
leed	V
een	Art
verlies	N
van	Prep
flo	N
2000	Num
.	Punc
<utt>
Ook	Adv
1970	Num
zal	V
nog	Adv
moeilijk	Adj
worden	V
.	Punc
<utt>
Dat	Pron
komt	V
door	Prep
de	Art
reorganisatiemaatregelen	N
die	Pron
nodig	Adj
zijn	V
om	Conj
de	Art
rentabiliteit	N
van	Prep
het	Art
bedrijf	N
weer	Adv
te	Prep
herstellen	V
.	Punc
<utt>
De	Art
orderportefeuille	N
is	V
op	Prep
het	Art
ogenblik	N
zeer	Adv
gunstig	Adj
.	Punc
<utt>
Het	Art
bedrijf	N
is	V
tot	Prep
eind	N
1970	Num
in	Prep
alle	Pron
afdelingen	N
volledig	Adj
van	Prep
opdrachten	N
voorzien	V
.	Punc
<utt>
Voorgesteld	V
wordt	V
het	Art
dividend	N
opnieuw	Adv
te	Prep
passeren	V
.	Punc
<utt>
Het	Art
NVV	N
verkiest	V
voor	Prep
de	Art
komende	V
kabinetsperiode	N
een	Art
uitbreiding	N
van	Prep
de	Art
gemeenschapsvoorzieningen	N
boven	Prep
de	Art
stijging	N
van	Prep
de	Art
besteedbare	Adj
lonen	N
.	Punc
<utt>
Door	Prep
de	Art
belastingverhogingen	N
die	Pron
het	Art
verbond	N
voorstelt	V
en	Conj
door	Prep
de	Art
stijging	N
van	Prep
sociale	Adj
premies	N
zal	V
de	Art
koopkracht	N
niet	Adv
,	Punc
zoals	Conj
het	Art
Planbureau	N
voorspelt	V
met	Prep
3	Num
a	Prep
3,5	Num
percent	N
,	Punc
maar	Conj
met	Prep
1	Num
a	Prep
2	Num
percent	N
minder	Num
stijgen	V
.	Punc
<utt>
De	Art
vakcentrale	N
presenteert	V
haar	Pron
"	Punc
alternatieve	Adj
dekkingsplan	N
"	Punc
in	Prep
een	Art
nota	N
aan	Prep
het	Art
Overlegorgaan	N
van	Prep
de	Art
vakcentrales	N
,	Punc
dat	Pron
bezig	Adj
is	V
het	Art
gemeenschappelijk	Adj
actieprogramma	N
voor	Prep
de	Art
jaren	N
1971-1975	Num
op	Adv
te	Prep
stellen	V
.	Punc
<utt>
In	Prep
het	Art
Nederlandse	Adj
paviljoen	N
op	Prep
de	Art
Expo	N
'70	N
in	Prep
Osaka	N
,	Punc
